iter	RMSE
5238	0.002359581153
5239	0.002359022772
5240	0.002358176705
5241	0.002357205606
5242	0.002356554783
5243	0.002355855905
5244	0.002354620207
5245	0.002353535208
5246	0.002353090092
5247	0.002351863546
5248	0.002350596798
5249	0.002349931748
5250	0.002349176119
5251	0.002347632214
5252	0.002346512111
5253	0.002345802646
5254	0.002344081924
5255	0.002343203576
5256	0.002342035491
5257	0.002341105826
5258	0.00233939893
5259	0.002337389109
5260	0.002335830462
5261	0.002334804647
5262	0.002333613999
5263	0.002331006687
5264	0.002329760661
5265	0.002328486767
5266	0.002327417704
5267	0.002326196633
5268	0.002324413428
5269	0.00232357786
5270	0.002322786512
5271	0.002321426377
5272	0.0023193487
5273	0.00231917142
5274	0.002318509187
5275	0.002317180165
5276	0.00231578215
5277	0.002313626472
5278	0.002311376369
5279	0.002310029221
5280	0.002309468195
5281	0.002308663868
5282	0.002307474821
5283	0.00230652705
5284	0.00230587555
5285	0.002304487641
5286	0.002303710684
5287	0.002303073195
5288	0.002301265315
5289	0.002299839329
5290	0.00229878323
5291	0.002297742864
5292	0.002296738501
5293	0.002296227756
5294	0.002294157079
5295	0.002293537988
5296	0.002292795272
5297	0.002291894417
5298	0.002291433059
5299	0.00229010439
5300	0.002288757533
5301	0.002288084466
5302	0.002287295799
5303	0.002286199619
5304	0.002284974517
5305	0.002284003358
5306	0.002283739665
5307	0.002282746507
5308	0.002280691519
5309	0.002279273749
5310	0.002277976516
5311	0.002277201901
5312	0.002275691207
5313	0.002274492186
5314	0.002273141816
5315	0.00227173256
5316	0.002269465711
5317	0.002268500966
5318	0.002267997361
5319	0.002267718076
5320	0.002265809548
5321	0.002264528051
5322	0.002263271294
5323	0.002262358322
5324	0.002260768635
5325	0.002259774274
5326	0.002258811193
5327	0.002257862041
5328	0.002255765662
5329	0.002254744632
5330	0.002253690413
5331	0.002252966013
5332	0.002251858813
5333	0.002250935948
5334	0.002249760202
5335	0.002248707915
5336	0.002246535041
5337	0.002246119072
5338	0.002244507343
5339	0.002243309075
5340	0.00224238733
5341	0.002241772517
5342	0.002240247968
5343	0.002239180294
5344	0.00223836431
5345	0.002237174563
5346	0.002236079628
5347	0.00223533248
5348	0.002233892952
5349	0.002232496362
5350	0.002231441746
5351	0.00222921953
5352	0.002227992342
5353	0.002226568101
5354	0.002225517302
5355	0.002223563126
5356	0.002222706897
5357	0.00222106041
5358	0.002220557774
5359	0.002219631334
5360	0.00221898019
5361	0.002217883247
5362	0.002217076307
5363	0.002214904586
5364	0.002213225269
5365	0.002210432447
5366	0.002209811188
5367	0.002209001205
5368	0.002208203895
5369	0.00220707174
5370	0.002206031194
5371	0.002204649916
5372	0.002203560125
5373	0.002202050747
5374	0.00220110948
5375	0.002199925528
5376	0.002197644068
5377	0.002195430802
5378	0.00219381962
5379	0.002192327872
5380	0.0021916894
5381	0.002190614987
5382	0.002189050133
5383	0.002187039344
5384	0.00218537639
5385	0.002184527855
5386	0.002182948391
5387	0.002181506446
5388	0.002180660101
5389	0.002179441295
5390	0.002178936868
5391	0.002177811881
5392	0.002176702342
5393	0.002174998598
5394	0.00217380021
5395	0.002172821589
5396	0.00217184363
5397	0.002171023939
5398	0.002169579035
5399	0.002168644367
5400	0.002167140155
5401	0.002166276736
5402	0.002165812318
5403	0.00216417554
5404	0.002163081925
5405	0.002162564917
5406	0.002161580792
5407	0.00216049716
5408	0.002159279477
5409	0.002158536808
5410	0.002156963666
5411	0.002156024155
5412	0.002154921469
5413	0.00215382334
5414	0.002153007996
5415	0.002152016178
5416	0.002151075578
5417	0.002150045783
5418	0.002149819298
5419	0.002149401388
5420	0.002149140274
5421	0.002147099393
5422	0.00214624738
5423	0.002145332804
5424	0.002144478921
5425	0.002142168891
5426	0.002141219959
5427	0.002140677099
5428	0.002140043768
5429	0.002139294432
5430	0.002137577446
5431	0.002136860864
5432	0.00213492278
5433	0.002134015647
5434	0.002132753411
5435	0.002131460368
5436	0.002130879793
5437	0.002130097955
5438	0.002126611568
5439	0.002125426561
5440	0.002123229381
5441	0.00212187738
5442	0.002120974228
5443	0.002120075306
5444	0.00211911916
5445	0.00211848464
5446	0.002117712337
5447	0.002116134102
5448	0.002115484105
5449	0.002114180658
5450	0.002113568969
5451	0.002111966296
5452	0.002109654591
5453	0.002107113665
5454	0.002106361523
5455	0.002105871728
5456	0.002104797839
5457	0.002103430921
5458	0.002102554216
5459	0.002101540985
5460	0.002100835148
5461	0.00209894224
5462	0.002098115746
5463	0.002096880769
5464	0.002095638535
5465	0.00209443189
5466	0.002092656851
5467	0.002092211678
5468	0.002091330668
5469	0.002090293551
5470	0.002088717305
5471	0.002088269342
5472	0.002086902877
5473	0.002086063922
5474	0.002085325761
5475	0.002083638353
5476	0.002082965982
5477	0.002082556805
5478	0.002081478819
5479	0.002080764405
5480	0.00208000892
5481	0.002079206785
5482	0.002077719249
5483	0.002076832605
5484	0.002076065927
5485	0.002075164474
5486	0.002074657909
5487	0.002073917605
5488	0.002071680814
5489	0.002070854666
5490	0.002070370187
5491	0.002069155573
5492	0.002068452391
5493	0.002067068912
5494	0.002066173789
5495	0.002065118801
5496	0.002064108676
5497	0.002062829345
5498	0.002061846742
5499	0.002060538277
5500	0.002059914324
5501	0.002058887101
5502	0.002057462689
5503	0.002054951365
5504	0.002054385939
5505	0.00205320229
5506	0.002052726298
5507	0.00205120247
5508	0.002050228876
5509	0.002049312144
5510	0.002047458919
5511	0.002045949029
5512	0.002044233937
5513	0.002042919714
5514	0.002042203284
5515	0.002040855397
5516	0.002040310521
5517	0.002038816365
5518	0.002037665275
5519	0.002036793251
5520	0.002036182798
5521	0.002035862654
5522	0.00203504164
5523	0.002034825157
5524	0.002033592889
5525	0.002032169558
5526	0.002031535644
5527	0.002031101533
5528	0.002029762966
5529	0.002029336902
5530	0.0020287894
5531	0.00202787447
5532	0.002026503258
5533	0.002026066054
5534	0.00202545804
5535	0.002023916838
5536	0.002022664116
5537	0.002021768043
5538	0.002020687626
5539	0.002019057689
5540	0.002018578608
5541	0.002017704518
5542	0.002017296583
5543	0.002016692713
5544	0.002016258572
5545	0.002014940681
5546	0.002013835148
5547	0.002013246927
5548	0.00201222995
5549	0.002011537618
5550	0.002010735428
5551	0.002009831046
5552	0.002009198102
5553	0.002008306992
5554	0.002007517239
5555	0.00200680253
5556	0.002005835343
5557	0.002004479276
5558	0.00200344614
5559	0.002002760033
5560	0.002001463756
5561	0.002000739672
5562	0.002000178797
5563	0.00199965199
5564	0.00199879277
5565	0.001998043681
5566	0.001997240976
5567	0.001995331997
5568	0.001994503033
5569	0.001993979571
5570	0.00199314916
5571	0.00199141137
5572	0.001990760974
5573	0.001990061436
5574	0.001989305357
5575	0.001988478995
5576	0.001986846509
5577	0.001986524412
5578	0.001985764973
5579	0.001984245021
5580	0.001983596491
5581	0.001982731845
5582	0.001981290554
5583	0.001979798365
5584	0.001979310351
5585	0.001978626866
5586	0.001977300544
5587	0.00197686447
5588	0.001976338435
5589	0.001975786653
5590	0.001974621211
5591	0.001973696357
5592	0.001972838441
5593	0.001972016588
5594	0.001970835612
5595	0.001969932866
5596	0.001968453862
5597	0.001967504084
5598	0.001966562798
5599	0.001963819124
5600	0.001963287538
5601	0.00196261032
5602	0.001961730807
5603	0.001961120179
5604	0.001960377095
5605	0.001959635848
5606	0.001958649095
5607	0.001958245098
5608	0.001957480175
5609	0.001955645086
5610	0.001954672464
5611	0.00195305462
5612	0.001950906566
5613	0.001949431488
5614	0.001948115468
5615	0.00194770424
5616	0.001944969229
5617	0.001943637125
5618	0.001942978812
5619	0.001942187648
5620	0.001941699786
5621	0.001940693192
5622	0.001939356533
5623	0.001938230845
5624	0.001937209829
5625	0.001936575132
5626	0.001935679417
5627	0.001934955682
5628	0.001934124191
5629	0.001933045198
5630	0.00193140682
5631	0.001930244616
5632	0.001929183755
5633	0.001927806749
5634	0.001926575228
5635	0.001926081209
5636	0.001925403518
5637	0.001925009584
5638	0.001923238654
5639	0.001922154553
5640	0.001920546479
5641	0.001918999622
5642	0.001917684051
5643	0.001916641947
5644	0.001915676826
5645	0.001913871828
5646	0.001913385556
5647	0.001912538479
5648	0.001911420464
5649	0.001910135104
5650	0.001909736635
5651	0.001909193513
5652	0.001908527759
5653	0.001907579328
5654	0.001907029043
5655	0.001906260473
5656	0.001905765322
5657	0.001904576618
5658	0.001903545636
5659	0.001901888043
5660	0.001900279814
5661	0.001899602739
5662	0.00189794372
5663	0.001897127165
5664	0.001895789848
5665	0.00189486153
5666	0.001894363808
5667	0.001893702972
5668	0.001893443747
5669	0.001892161163
5670	0.001891822817
5671	0.001890828673
5672	0.001888658138
5673	0.001888342616
5674	0.001887163845
5675	0.001886012974
5676	0.001885412224
5677	0.001885244368
5678	0.001883990902
5679	0.001882228784
5680	0.001881683813
5681	0.001880081252
5682	0.00187910119
5683	0.001878698938
5684	0.001877610385
5685	0.001877311753
5686	0.001876554122
5687	0.00187573789
5688	0.001875122962
5689	0.001873679463
5690	0.001872089009
5691	0.00187135028
5692	0.001869751581
5693	0.001868864619
5694	0.001867708156
5695	0.001866262803
5696	0.001865280196
5697	0.00186470414
5698	0.001863197433
5699	0.00186234804
5700	0.00186159668
5701	0.001860977241
5702	0.00186004959
5703	0.001858956008
5704	0.001858433739
5705	0.001857484743
5706	0.001855914329
5707	0.00185544171
5708	0.001854536453
5709	0.001853808423
5710	0.001852490228
5711	0.001851176814
5712	0.001850223172
5713	0.001849199605
5714	0.001848483739
5715	0.001847212215
5716	0.0018461242
5717	0.001845685949
5718	0.001844457657
5719	0.001843732705
5720	0.001841829036
5721	0.001840181475
5722	0.001839673733
5723	0.001839259178
5724	0.001838360529
5725	0.001836816481
5726	0.001834476222
5727	0.001833988972
5728	0.001833681182
5729	0.00183305198
5730	0.001832065298
5731	0.001831425041
5732	0.001830897752
5733	0.00183026954
5734	0.001829718533
5735	0.001828908736
5736	0.001827987046
5737	0.001826836109
5738	0.001826011308
5739	0.001825343292
5740	0.001824871827
5741	0.001824297072
5742	0.001823259684
5743	0.001822816349
5744	0.001821652137
5745	0.001820947487
5746	0.00182008382
5747	0.001818842417
5748	0.001818041583
5749	0.001817588049
5750	0.001816440699
5751	0.001815900749
5752	0.001815073071
5753	0.001814221126
5754	0.001813203307
5755	0.001812559633
5756	0.001811516403
5757	0.001810737989
5758	0.001809972982
5759	0.001808058433
5760	0.001807100739
5761	0.001806431234
5762	0.001805590161
5763	0.001804450418
5764	0.001803319788
5765	0.001802437868
5766	0.00180161398
5767	0.001800968788
5768	0.001800453761
5769	0.001799575699
5770	0.001798853611
5771	0.001797318533
5772	0.001796400921
5773	0.00179580786
5774	0.001794888987
5775	0.001794106873
5776	0.001793551022
5777	0.001792528914
5778	0.001791348134
5779	0.001791126435
5780	0.001790080109
5781	0.001789336871
5782	0.001788811572
5783	0.001787980834
5784	0.001787465114
5785	0.001786826358
5786	0.001786354336
5787	0.001785918673
5788	0.001785406507
5789	0.001784475956
5790	0.001783869216
5791	0.001782458483
5792	0.001781162166
5793	0.001780278326
5794	0.001778689126
5795	0.001777489999
5796	0.00177671275
5797	0.001775837805
5798	0.001775309882
5799	0.001774575294
5800	0.00177337321
5801	0.001772966906
5802	0.001771717701
5803	0.00177104066
5804	0.001770696237
5805	0.001769283161
5806	0.001768537122
5807	0.001768371664
5808	0.00176768968
5809	0.001766958692
5810	0.001765483047
5811	0.001764346258
5812	0.00176346347
5813	0.001761795108
5814	0.001760866244
5815	0.001760330852
5816	0.00175911581
5817	0.001758616879
5818	0.001757431238
5819	0.001756480478
5820	0.001754582553
5821	0.001753278635
5822	0.001752341372
5823	0.001751150485
5824	0.0017504536
5825	0.001749960921
5826	0.001748889139
5827	0.001748213843
5828	0.001748046501
5829	0.001747371557
5830	0.001746390077
5831	0.001745388332
5832	0.001744803464
5833	0.001743477606
5834	0.001741630712
5835	0.001740981334
5836	0.001740281092
5837	0.001739431404
5838	0.001738458792
5839	0.001737518557
5840	0.001737327365
5841	0.001736533572
5842	0.001735672157
5843	0.001734408169
5844	0.001734202306
5845	0.001733570296
5846	0.001732649974
5847	0.001730953943
5848	0.001730049663
5849	0.001729506167
5850	0.001728518347
5851	0.001727496195
5852	0.001726829559
5853	0.001726015864
5854	0.001725089937
5855	0.001723844442
5856	0.0017226586
5857	0.001721944826
5858	0.00172136446
5859	0.00172096577
5860	0.001720362215
5861	0.001719820019
5862	0.001718974003
5863	0.001717874177
5864	0.001716967735
5865	0.001715847859
5866	0.001714042913
5867	0.00171302992
5868	0.001712045977
5869	0.001711615958
5870	0.001710629451
5871	0.001709889851
5872	0.001709602896
5873	0.001709438658
5874	0.001708491601
5875	0.001707933419
5876	0.001707463003
5877	0.001707197947
5878	0.001706763345
5879	0.001705944107
5880	0.001705555396
5881	0.001704744571
5882	0.001703897283
5883	0.001703069714
5884	0.00170125574
5885	0.001700199063
5886	0.001699408932
5887	0.001698409179
5888	0.001697854878
5889	0.001697297879
5890	0.001696734177
5891	0.001695747255
5892	0.00169495097
5893	0.001694274353
5894	0.001694080693
5895	0.00169361094
5896	0.001692878303
5897	0.001692400817
5898	0.001691191883
5899	0.001690225201
5900	0.001689262225
5901	0.001688551349
5902	0.001688198136
5903	0.001687508171
5904	0.001686817539
5905	0.001686119618
5906	0.001685745065
5907	0.001684872839
5908	0.00168349042
5909	0.00168291705
5910	0.001682247463
5911	0.001681676621
5912	0.001680277205
5913	0.001679628458
5914	0.0016789588
5915	0.001677453536
5916	0.00167652661
5917	0.001675010231
5918	0.001674145545
5919	0.001672744577
5920	0.00167192416
5921	0.001671402347
5922	0.001670549555
5923	0.00166998446
5924	0.00166939746
5925	0.001668716248
5926	0.001667661966
5927	0.001666930775
5928	0.001665733427
5929	0.001664906017
5930	0.001664084569
5931	0.001663150731
5932	0.001661851377
5933	0.001660918117
5934	0.001660271051
5935	0.001659933212
5936	0.001659775191
5937	0.001659251868
5938	0.001658567342
5939	0.001657450282
5940	0.001656823729
5941	0.001655907975
5942	0.001654993553
5943	0.00165379615
5944	0.001653114409
5945	0.001652233012
5946	0.001651214727
5947	0.001650709083
5948	0.001649738103
5949	0.001648972626
5950	0.001648609263
5951	0.001647707323
5952	0.001647051476
5953	0.001646052632
5954	0.00164499508
5955	0.001644687544
5956	0.001643847568
5957	0.001643495351
5958	0.001642927699
5959	0.001642111151
5960	0.001641352337
5961	0.001641123134
5962	0.001640026521
5963	0.001639294853
5964	0.001638341627
5965	0.001637970794
5966	0.001636782932
5967	0.001635997282
5968	0.001634654834
5969	0.001633734477
5970	0.001632984306
5971	0.001631602831
5972	0.001630701196
5973	0.001630388683
5974	0.001629482146
5975	0.001628585282
5976	0.001627367591
5977	0.001626793177
5978	0.001625976035
5979	0.001624588544
5980	0.001623831298
5981	0.001622955739
5982	0.0016226698
5983	0.001622376152
5984	0.001620977874
5985	0.001620661625
5986	0.001620176879
5987	0.001619473252
5988	0.001617930074
5989	0.001617044651
5990	0.001615793592
5991	0.001615308631
5992	0.001615106422
5993	0.001614110526
5994	0.001613694643
5995	0.001613295177
5996	0.001613165001
5997	0.001612544345
5998	0.001612072721
5999	0.001611293032
6000	0.001610634702
6001	0.001609813853
6002	0.001609396397
6003	0.001608695908
6004	0.00160758578
6005	0.001607227536
6006	0.001606436746
6007	0.001606349568
6008	0.001605905917
6009	0.001604831906
6010	0.001602579749
6011	0.001601981532
6012	0.001601317372
6013	0.001599513632
6014	0.001598642201
6015	0.001597178986
6016	0.001596509915
6017	0.001596167121
6018	0.001595187194
6019	0.001594243126
6020	0.001593679412
6021	0.001592773672
6022	0.001592501155
6023	0.001591607158
6024	0.001590563069
6025	0.00158986509
6026	0.001588858476
6027	0.0015878599
6028	0.001586873564
6029	0.001585657852
6030	0.001585287482
6031	0.001584003445
6032	0.001583708754
6033	0.00158287277
6034	0.001582096743
6035	0.001581081999
6036	0.001580041666
6037	0.001579531218
6038	0.001578687327
6039	0.001578316773
6040	0.001577892788
6041	0.001577030933
6042	0.001575820397
6043	0.001574943185
6044	0.001574596944
6045	0.001573929928
6046	0.001573301031
6047	0.001572890013
6048	0.001571943224
6049	0.001571266636
6050	0.001570819403
6051	0.001569925816
6052	0.001568720052
6053	0.001567092836
6054	0.001565800601
6055	0.001565250723
6056	0.001564769857
6057	0.0015637265
6058	0.001563311974
6059	0.001562449901
6060	0.001561909963
6061	0.001561512367
6062	0.001560640641
6063	0.001560035325
6064	0.001559466488
6065	0.00155930215
6066	0.001558358249
6067	0.001557476947
6068	0.001556072736
6069	0.001555435551
6070	0.001554899817
6071	0.001554164959
6072	0.001553767535
6073	0.00155251045
6074	0.001551560971
6075	0.001550993965
6076	0.00155055797
6077	0.001550148274
6078	0.001549530655
6079	0.001548975127
6080	0.001548176619
6081	0.001547679385
6082	0.001546194166
6083	0.001545321784
6084	0.001544047558
6085	0.001543910209
6086	0.001543496307
6087	0.001542413954
6088	0.001542187566
6089	0.001541555566
6090	0.001540720861
6091	0.001539893144
6092	0.00153908809
6093	0.001538173265
6094	0.001537725181
6095	0.001536986574
6096	0.001535876455
6097	0.001535070153
6098	0.001533149181
6099	0.001532797876
6100	0.0015320512
6101	0.001531482083
6102	0.001530837274
6103	0.001530445107
6104	0.001529762554
6105	0.001529242704
6106	0.001528757147
6107	0.001528140052
6108	0.001526949097
6109	0.001526316822
6110	0.001525638226
6111	0.001525115585
6112	0.001524272542
6113	0.001523456383
6114	0.001522956422
6115	0.001521545429
6116	0.001521085239
6117	0.001520421716
6118	0.001519788337
6119	0.001519242541
6120	0.001518794492
6121	0.001518014014
6122	0.001517294
6123	0.001516751927
6124	0.001516036025
6125	0.001515690893
6126	0.001515040799
6127	0.001514257183
6128	0.001513728311
6129	0.00151284168
6130	0.001512021369
6131	0.001511277085
6132	0.001510883163
6133	0.001510408425
6134	0.001509783524
6135	0.001509189704
6136	0.001508415072
6137	0.001507522029
6138	0.00150661104
6139	0.001505505672
6140	0.001504934707
6141	0.001504279126
6142	0.001503713642
6143	0.001502494469
6144	0.001501869854
6145	0.001501030472
6146	0.001500348977
6147	0.001499777086
6148	0.001498875563
6149	0.001497691497
6150	0.001496599385
6151	0.001495247809
6152	0.001494598311
6153	0.001494390602
6154	0.001493738345
6155	0.00149314714
6156	0.001492262964
6157	0.00149138556
6158	0.001490767015
6159	0.001489711283
6160	0.00148872911
6161	0.001488226219
6162	0.00148759172
6163	0.001487304695
6164	0.001486618406
6165	0.001486213523
6166	0.001484371542
6167	0.001482547507
6168	0.001481655275
6169	0.001480555654
6170	0.001479878835
6171	0.001479013619
6172	0.001477865
6173	0.001477397151
6174	0.001477077424
6175	0.001476308653
6176	0.001474657786
6177	0.001474077265
6178	0.001473402635
6179	0.001472936756
6180	0.001472498527
6181	0.001471714992
6182	0.001470925023
6183	0.001470516032
6184	0.001469923256
6185	0.00146947813
6186	0.001469130644
6187	0.001468259209
6188	0.001467163484
6189	0.001466636552
6190	0.001465593197
6191	0.001464763493
6192	0.001463517593
6193	0.001462798285
6194	0.001462258814
6195	0.001461664075
6196	0.001460576861
6197	0.001459989178
6198	0.001459340626
6199	0.001458784901
6200	0.001457899697
6201	0.001457161001
6202	0.001456816954
6203	0.001456249467
6204	0.001455323944
6205	0.001454309503
6206	0.00145370484
6207	0.001452410092
6208	0.001451842699
6209	0.001451034945
6210	0.00145051576
6211	0.001449499747
6212	0.001448534024
6213	0.00144703836
6214	0.001446393212
6215	0.001445849381
6216	0.001445439753
6217	0.001444893725
6218	0.001444291964
6219	0.00144396454
6220	0.001443495016
6221	0.00144267921
6222	0.00144196831
6223	0.001441035256
6224	0.001440580342
6225	0.0014401934
6226	0.001439323372
6227	0.001438882112
6228	0.001438670994
6229	0.001438066274
6230	0.001437289826
6231	0.001436826668
6232	0.001436171048
6233	0.001435648889
6234	0.001434776172
6235	0.001434097827
6236	0.001433080957
6237	0.001432747692
6238	0.001431383485
6239	0.001431198831
6240	0.001430900361
6241	0.001430195184
6242	0.001430004878
6243	0.001429690972
6244	0.001429412471
6245	0.001428845465
6246	0.001428518583
6247	0.001428021394
6248	0.001427736006
6249	0.00142688296
6250	0.001425759544
6251	0.001424507393
6252	0.001424029956
6253	0.001423448871
6254	0.001422881469
6255	0.001422197157
6256	0.00142115297
6257	0.001420605601
6258	0.001419903832
6259	0.001419091844
6260	0.001418320949
6261	0.001417815675
6262	0.00141694279
6263	0.001416604256
6264	0.001415906749
6265	0.001414954793
6266	0.00141405583
6267	0.001413397832
6268	0.001412679149
6269	0.001412292533
6270	0.001412087955
6271	0.001411865143
6272	0.001411263004
6273	0.001410500059
6274	0.001409964603
6275	0.001409337808
6276	0.001408733183
6277	0.001406650534
6278	0.00140590305
6279	0.001405863041
6280	0.001405120275
6281	0.001404558752
6282	0.001403896501
6283	0.00140272931
6284	0.001401911798
6285	0.001401559663
6286	0.001400785202
6287	0.001400147783
6288	0.001399596736
6289	0.001398791379
6290	0.001398041379
6291	0.001397409808
6292	0.001396992302
6293	0.001396210685
6294	0.001395838295
6295	0.001395354789
6296	0.001394969727
6297	0.001394698061
6298	0.001393532041
6299	0.001392885624
6300	0.001392026316
6301	0.001391705727
6302	0.001391517328
6303	0.001391049131
6304	0.001390496063
6305	0.001389731974
6306	0.001389105384
6307	0.00138810397
6308	0.001387017388
6309	0.001386736577
6310	0.001386340996
6311	0.001385757569
6312	0.001385009071
6313	0.001384611362
6314	0.001383885399
6315	0.001383284328
6316	0.001382698702
6317	0.001381556784
6318	0.001381393723
6319	0.001380812375
6320	0.001379684595
6321	0.001378905018
6322	0.001378567329
6323	0.001377456627
6324	0.001376922517
6325	0.001376117031
6326	0.001375315891
6327	0.001374714951
6328	0.001374339049
6329	0.001373571568
6330	0.001373014614
6331	0.001372775329
6332	0.001372492449
6333	0.001371690145
6334	0.001371294026
6335	0.001369638374
6336	0.0013687611
6337	0.00136842814
6338	0.001367873046
6339	0.001367483197
6340	0.001367288338
6341	0.001366869927
6342	0.001366112371
6343	0.001365168894
6344	0.001364641193
6345	0.001364110409
6346	0.001363615566
6347	0.001363045466
6348	0.001362654101
6349	0.001361983668
6350	0.00136182182
6351	0.001361451725
6352	0.001360820262
6353	0.001360620613
6354	0.001359984664
6355	0.001359615678
6356	0.001359042323
6357	0.001358116607
6358	0.001357478548
6359	0.001356712131
6360	0.001355520961
6361	0.001354650904
6362	0.001354159741
6363	0.001352944806
6364	0.001352512847
6365	0.001352059571
6366	0.001351493413
6367	0.001350879183
6368	0.001350804765
6369	0.001350414543
6370	0.001349826972
6371	0.001349447402
6372	0.001349240602
6373	0.001348541834
6374	0.001347942127
6375	0.001347507133
6376	0.00134622865
6377	0.001344865553
6378	0.001344502556
6379	0.001343420518
6380	0.001343041981
6381	0.001342115197
6382	0.001341322461
6383	0.001340622165
6384	0.001340094883
6385	0.001339463437
6386	0.001338603533
6387	0.001337889354
6388	0.001337003246
6389	0.001336198076
6390	0.001335434917
6391	0.001334521863
6392	0.001333856081
6393	0.001333443344
6394	0.001332601647
6395	0.001332301101
6396	0.001331621116
6397	0.001331044718
6398	0.001330460686
6399	0.001330089319
6400	0.001329436397
6401	0.001328856765
6402	0.001327671518
6403	0.001326929901
6404	0.001326441653
6405	0.001325770978
6406	0.001324677597
6407	0.001323938947
6408	0.001323045776
6409	0.001322256781
6410	0.001321302615
6411	0.001320685581
6412	0.001320261339
6413	0.001319252199
6414	0.001318531409
6415	0.00131759011
6416	0.001316563531
6417	0.001315965703
6418	0.001315536686
6419	0.001314695978
6420	0.001313972121
6421	0.001313444756
6422	0.00131265854
6423	0.001311874379
6424	0.001311489515
6425	0.001311069919
6426	0.001310406177
6427	0.001309671195
6428	0.001308534147
6429	0.001308345718
6430	0.001307909248
6431	0.001307583344
6432	0.001306683372
6433	0.001306146655
6434	0.001304973226
6435	0.001304759402
6436	0.001304084849
6437	0.00130325124
6438	0.001302427935
6439	0.001301517974
6440	0.001300902454
6441	0.001300490919
6442	0.001299925292
6443	0.001299284659
6444	0.001298662839
6445	0.001298185546
6446	0.001297380196
6447	0.001296443054
6448	0.001295511579
6449	0.001294697091
6450	0.001294209372
6451	0.001293716322
6452	0.001293296056
6453	0.001292990332
6454	0.001292463145
6455	0.001291960431
6456	0.00129144433
6457	0.001291106235
6458	0.001290573838
6459	0.001289721211
6460	0.001289460331
6461	0.001288820069
6462	0.001288453408
6463	0.001287460885
6464	0.001286952919
6465	0.001286607579
6466	0.001286219903
6467	0.001285764511
6468	0.001284817568
6469	0.001283997614
6470	0.001283527416
6471	0.001282337098
6472	0.001281869034
6473	0.001281427644
6474	0.001280785323
6475	0.001280109622
6476	0.001279506152
6477	0.00127893492
6478	0.001278525334
6479	0.001277640248
6480	0.001277432227
6481	0.001276733345
6482	0.001275987296
6483	0.001275309861
6484	0.001274129134
6485	0.001273633782
6486	0.001273016187
6487	0.001271858166
6488	0.001271600313
6489	0.00127040351
6490	0.001269988814
6491	0.001269335899
6492	0.001268695826
6493	0.001267701815
6494	0.001266393918
6495	0.001266118915
6496	0.001265745659
6497	0.001264976109
6498	0.001263565517
6499	0.001262864708
6500	0.001261725882
6501	0.001260629264
6502	0.001260386999
6503	0.001259910033
6504	0.001259009822
6505	0.001258278106
6506	0.001257761223
6507	0.001257537735
6508	0.001256865928
6509	0.001256530256
6510	0.001256108359
6511	0.001255641841
6512	0.001255035608
6513	0.00125401565
6514	0.00125343001
6515	0.00125253926
6516	0.001251845429
6517	0.001251330619
6518	0.001250652866
6519	0.001250103063
6520	0.001249797094
6521	0.001248962382
6522	0.001248479814
6523	0.00124798547
6524	0.001247348223
6525	0.001246237394
6526	0.001245342325
6527	0.001244787452
6528	0.001244048734
6529	0.001243612741
6530	0.001243183018
6531	0.001242502413
6532	0.00124219154
6533	0.001240745785
6534	0.001239609013
6535	0.001239359349
6536	0.001238517179
6537	0.001237496871
6538	0.001236524081
6539	0.001235865824
6540	0.001235299816
6541	0.001234493449
6542	0.001233753647
6543	0.001233069655
6544	0.001232676188
6545	0.001232015229
6546	0.001231489388
6547	0.001230570012
6548	0.001229462295
6549	0.001229227554
6550	0.00122808599
6551	0.001227774607
6552	0.001227516972
6553	0.001226916592
6554	0.001226423694
6555	0.001226161872
6556	0.001225489471
6557	0.001224705396
6558	0.0012238266
6559	0.00122327571
6560	0.001222312643
6561	0.001221775845
6562	0.001221441889
6563	0.001220604987
6564	0.001220103701
6565	0.001219246733
6566	0.001218810537
6567	0.001218243439
6568	0.001217866032
6569	0.001217241595
6570	0.001216825838
6571	0.001216165719
6572	0.00121559791
6573	0.00121452806
6574	0.001213910837
6575	0.001213510542
6576	0.00121303781
6577	0.00121253813
6578	0.001212083746
6579	0.001211333123
6580	0.001210997858
6581	0.00121070986
6582	0.001209983287
6583	0.001209735724
6584	0.001209084015
6585	0.001208110408
6586	0.001207674093
6587	0.001206650403
6588	0.001205966493
6589	0.001205601222
6590	0.001205366302
6591	0.001204843894
6592	0.001204253923
6593	0.001203894668
6594	0.001203486044
6595	0.00120296409
6596	0.001202175673
6597	0.00120190365
6598	0.00120168833
6599	0.001200859413
6600	0.001200230131
6601	0.001199809821
6602	0.001198834099
6603	0.001198632537
6604	0.001197923675
6605	0.001196859436
6606	0.001196609579
6607	0.001196282058
6608	0.001195364079
6609	0.001194616362
6610	0.001194051058
6611	0.001193599994
6612	0.001193046116
6613	0.001192581885
6614	0.001191771326
6615	0.001191017559
6616	0.001190545127
6617	0.001189219521
6618	0.001189020169
6619	0.001188868999
6620	0.001188606339
6621	0.001187944156
6622	0.001187314101
6623	0.00118682702
6624	0.001185923724
6625	0.001185172785
6626	0.001184635656
6627	0.001184250908
6628	0.00118371522
6629	0.001183264314
6630	0.001182621418
6631	0.001181950398
6632	0.001181186035
6633	0.001180966438
6634	0.001180130641
6635	0.001179550592
6636	0.001179233231
